,lat,long,satellite,time_utc,date,source,provinsi,kab_kota,kec2006,desaa2006,nama_kaw
19998,-1.5829,104.027,LPN-NPP,18:28:09 PM,2019-09-09,LAPAN,JAMBI,MUAROJAMBI,KUMPEH,SEPONJEN,
20000,-1.33374,103.777,LPN-NPP,18:28:09 PM,2019-09-09,LAPAN,JAMBI,TANJUNGJABUNG TIMUR,MENDAHARA,KOTA BARU,
20001,-1.5633700000000001,103.90299999999999,LPN-NPP,18:28:09 PM,2019-09-09,LAPAN,JAMBI,MUAROJAMBI,KUMPEH ULU,TELUK RAYA,
20002,-2.6692,102.463,LPN-NPP,06:54:59 AM,2019-08-31,LAPAN,JAMBI,SAROLANGUN,LIMUN,DESA BERKUN,
20003,-2.67631,105.292,LPN-NPP,06:54:59 AM,2019-08-31,LAPAN,SUMATERA SELATAN,OGAN KOMERING ILIR,AIR SUGIHAN,PANGGUNG HARJO,
20004,-1.28949,104.124,LPN-NPP,06:54:59 AM,2019-08-31,LAPAN,JAMBI,TANJUNGJABUNG TIMUR,RANTAU RASAU,RAWASARI,TAHURA SEKITAR TANJUNG
20005,-1.32418,104.01899999999999,LPN-NPP,18:28:09 PM,2019-09-09,LAPAN,JAMBI,MUAROJAMBI,DENDANG,JATI MULYO,
20006,-1.3171899999999999,103.758,LPN-NPP,18:28:09 PM,2019-09-09,LAPAN,JAMBI,TANJUNGJABUNG TIMUR,MENDAHARA,SUKA MAJU,
20007,-1.30826,103.788,LPN-NPP,18:28:09 PM,2019-09-09,LAPAN,JAMBI,TANJUNGJABUNG TIMUR,MENDAHARA,KOTA BARU,
20008,-1.30718,103.781,LPN-NPP,18:28:09 PM,2019-09-09,LAPAN,JAMBI,TANJUNGJABUNG TIMUR,MENDAHARA,KOTA BARU,
20009,-1.5788200000000001,103.915,LPN-NPP,18:28:09 PM,2019-09-09,LAPAN,JAMBI,MUAROJAMBI,KUMPEH,MEKAR SARI,
20010,-1.35474,103.781,LPN-NPP,18:28:09 PM,2019-09-09,LAPAN,JAMBI,MUAROJAMBI,MENDAHARA,RANTAU KARYA,
20011,-1.3392899999999999,103.76899999999999,LPN-NPP,18:28:09 PM,2019-09-09,LAPAN,JAMBI,MUAROJAMBI,MENDAHARA,SUKA MAJU,
20012,-1.31828,103.765,LPN-NPP,18:28:09 PM,2019-09-09,LAPAN,JAMBI,TANJUNGJABUNG TIMUR,MENDAHARA,SUKA MAJU,
20014,-1.31682,104.01299999999999,LPN-NPP,18:28:09 PM,2019-09-09,LAPAN,JAMBI,MUAROJAMBI,DENDANG,JATI MULYO,
20016,-1.2571299999999999,104.035,LPN-NPP,06:54:59 AM,2019-08-31,LAPAN,JAMBI,TANJUNGJABUNG TIMUR,DENDANG,JATI MULYO,
20017,-1.2961799999999999,104.023,LPN-NPP,06:54:59 AM,2019-08-31,LAPAN,JAMBI,TANJUNGJABUNG TIMUR,DENDANG,JATI MULYO,
20018,-1.29093,104.115,LPN-NPP,06:54:59 AM,2019-08-31,LAPAN,JAMBI,TANJUNGJABUNG TIMUR,RANTAU RASAU,RAWASARI,TAHURA SEKITAR TANJUNG
20021,-1.7876,103.99600000000001,LPN-NPP,18:28:09 PM,2019-09-09,LAPAN,JAMBI,MUAROJAMBI,BAYUNG LENCIR,MUARA MEDAK,
20022,-1.7865099999999998,103.98899999999999,LPN-NPP,18:28:09 PM,2019-09-09,LAPAN,JAMBI,MUAROJAMBI,BAYUNG LENCIR,MUARA MEDAK,
20023,-1.7794299999999998,104.287,LPN-NPP,18:28:09 PM,2019-09-09,LAPAN,SUMATERA SELATAN,BANYUASIN,BANYUASIN II,TANAH PILIH,TN SEMBILANG
20024,-3.02507,104.12100000000001,LPN-NPP,18:28:09 PM,2019-09-09,LAPAN,SUMATERA SELATAN,PENUKAL ABAB LEMATANG ILIR,PENUKAL,TANJUNG AGUNG,
20025,-2.7547200000000003,103.34899999999999,LPN-NPP,18:28:09 PM,2019-09-09,LAPAN,SUMATERA SELATAN,MUSIBANYUASIN,SANGA DESA,JUD I,
20026,-1.79086,104.016,LPN-NPP,18:28:09 PM,2019-09-09,LAPAN,JAMBI,MUAROJAMBI,BAYUNG LENCIR,MUARA MEDAK,
20027,-1.78977,104.009,LPN-NPP,18:28:09 PM,2019-09-09,LAPAN,JAMBI,MUAROJAMBI,BAYUNG LENCIR,MUARA MEDAK,
20028,-1.79532,104.001,LPN-NPP,18:28:09 PM,2019-09-09,LAPAN,JAMBI,MUAROJAMBI,BAYUNG LENCIR,MUARA MEDAK,
20029,-1.79424,103.994,LPN-NPP,18:28:09 PM,2019-09-09,LAPAN,JAMBI,MUAROJAMBI,BAYUNG LENCIR,MUARA MEDAK,
20030,-1.80305,104.007,LPN-NPP,18:28:09 PM,2019-09-09,LAPAN,JAMBI,MUAROJAMBI,BAYUNG LENCIR,MUARA MEDAK,
20031,-2.26267,103.447,LPN-NPP,18:28:09 PM,2019-09-09,LAPAN,JAMBI,BATANGHARI,MUARA BULIAN,BUNGKU,
20032,-3.08022,104.255,LPN-NPP,18:28:09 PM,2019-09-09,LAPAN,SUMATERA SELATAN,MUARAENIM,RANTAU BAYUR,TANJUNG PASIR,
20033,-2.4898700000000002,104.33200000000001,LPN-NPP,18:28:09 PM,2019-09-09,LAPAN,SUMATERA SELATAN,BANYUASIN,PULAU RIMAU,TELUK TENGGULANG,
20034,-2.50427,104.337,LPN-NPP,18:28:09 PM,2019-09-09,LAPAN,SUMATERA SELATAN,BANYUASIN,PULAU RIMAU,TELUK TENGGULANG,
20035,-2.74589,103.336,LPN-NPP,18:28:09 PM,2019-09-09,LAPAN,SUMATERA SELATAN,MUSIBANYUASIN,SANGA DESA,JUD I,
20036,-3.54449,104.67299999999999,LPN-NPP,18:28:09 PM,2019-09-09,LAPAN,SUMATERA SELATAN,OGAN KOMERING ILIR,TANJUNG LUBUK,TANJUNG BERINGIN,
20037,-3.5377699999999996,104.67399999999999,LPN-NPP,18:28:09 PM,2019-09-09,LAPAN,SUMATERA SELATAN,OGAN KOMERING ILIR,TANJUNG LUBUK,TANJUNG BERINGIN,
20038,-3.5433800000000004,104.666,LPN-NPP,18:28:09 PM,2019-09-09,LAPAN,SUMATERA SELATAN,OGAN KOMERING ILIR,TANJUNG LUBUK,TANJUNG BERINGIN,
20045,1.52314,101.147,LPN-NPP,17:56:27 PM,2019-08-31,LAPAN,RIAU,ROKAN HILIR,KECAMATAN TANAH PUTIH,UJUNG TANJUNG,
20046,0.884976,102.5,LPN-NPP,17:56:27 PM,2019-08-31,LAPAN,RIAU,KEPULAUAN MERANTI,KECAMATAN TEBING TINGGI BARAT,TANJUNG PERANAP,
20047,0.886166,102.493,LPN-NPP,17:56:27 PM,2019-08-31,LAPAN,RIAU,KEPULAUAN MERANTI,KECAMATAN TEBING TINGGI BARAT,TANJUNG PERANAP,
20048,-0.393982,102.652,LPN-NPP,17:56:27 PM,2019-08-31,LAPAN,RIAU,INDRAGIRI HULU,KECAMATAN KUALA CENAKU,PULAU GELANG,
20049,1.9307599999999998,100.65100000000001,LPN-NPP,17:56:27 PM,2019-08-31,LAPAN,RIAU,ROKAN HILIR,KECAMATAN BAGAN SINEMBAH,RANTAU PANJANG KIRI,
20050,0.897431,102.494,LPN-NPP,17:56:27 PM,2019-08-31,LAPAN,RIAU,KEPULAUAN MERANTI,KECAMATAN TEBING TINGGI BARAT,TANJUNG PERANAP,
20051,0.89623,102.50200000000001,LPN-NPP,17:56:27 PM,2019-08-31,LAPAN,RIAU,KEPULAUAN MERANTI,KECAMATAN TEBING TINGGI BARAT,TANJUNG PERANAP,
20052,1.9151599999999998,100.663,LPN-NPP,17:56:27 PM,2019-08-31,LAPAN,RIAU,ROKAN HILIR,KECAMATAN BAGAN SINEMBAH,SUNGAI MAJO,
20053,-1.27958,103.98,LPN-NPP,17:56:27 PM,2019-08-31,LAPAN,JAMBI,TANJUNGJABUNG TIMUR,DENDANG,JATI MULYO,
20056,-1.2947600000000001,104.01100000000001,LPN-NPP,17:56:27 PM,2019-08-31,LAPAN,JAMBI,TANJUNGJABUNG TIMUR,DENDANG,JATI MULYO,
20061,-1.30006,104.044,LPN-NPP,17:56:27 PM,2019-08-31,LAPAN,JAMBI,MUAROJAMBI,DENDANG,JATI MULYO,
20062,1.9291900000000002,100.662,LPN-NPP,17:56:27 PM,2019-08-31,LAPAN,RIAU,ROKAN HILIR,KECAMATAN BAGAN SINEMBAH,RANTAU PANJANG KIRI,
20063,-1.29298,104.0,LPN-NPP,17:56:27 PM,2019-08-31,LAPAN,JAMBI,TANJUNGJABUNG TIMUR,DENDANG,JATI MULYO,
20064,-1.2894299999999999,103.978,LPN-NPP,17:56:27 PM,2019-08-31,LAPAN,JAMBI,TANJUNGJABUNG TIMUR,DENDANG,JATI MULYO,
20071,-1.26203,104.036,LPN-NPP,17:56:27 PM,2019-08-31,LAPAN,JAMBI,TANJUNGJABUNG TIMUR,DENDANG,JATI MULYO,
20078,-3.2797699999999996,105.182,LPN-NPP,17:56:27 PM,2019-08-31,LAPAN,SUMATERA SELATAN,OGAN KOMERING ILIR,PAMPANGAN,SUNGAI BUNGIN,
20094,2.04884,100.556,LPN-NPP,06:43:26 AM,2019-05-01,LAPAN,RIAU,ROKAN HILIR,KECAMATAN KUBU,SUNGAI KUBU,
20095,2.04778,100.54899999999999,LPN-NPP,06:43:26 AM,2019-05-01,LAPAN,RIAU,ROKAN HILIR,KECAMATAN KUBU,SUNGAI KUBU,
20097,-2.59558,102.037,LPN-NPP,06:23:07 AM,2019-05-02,LAPAN,JAMBI,MERANGIN,JANGKAT,BERINGIN TINGGI,
20098,-2.3909700000000003,102.115,LPN-NPP,06:23:07 AM,2019-05-02,LAPAN,JAMBI,MERANGIN,MUARA SIAU,RANTAU BIDARO,
20099,-3.3328599999999997,102.206,LPN-NPP,06:23:07 AM,2019-05-02,LAPAN,BENGKULU,BENGKULU UTARA,ARGA MAKMUR,KURO TIDUR,
20100,-3.94195,103.541,LPN-NPP,06:23:07 AM,2019-05-02,LAPAN,SUMATERA SELATAN,LAHAT,MULAK ULU,DURIAN DANGKAL,
20101,-4.54551,104.27799999999999,LPN-NPP,06:23:07 AM,2019-05-02,LAPAN,SUMATERA SELATAN,OGAN KOMERING ULU SELATAN,SIMPANG,JAGARAGA,
20102,-1.3007799999999998,104.045,LPN-NPP,05:40:58 AM,2019-09-20,LAPAN,JAMBI,MUAROJAMBI,DENDANG,JATI MULYO,
20104,-1.30249,104.03399999999999,LPN-NPP,05:40:58 AM,2019-09-20,LAPAN,JAMBI,MUAROJAMBI,DENDANG,JATI MULYO,
20106,-1.314,104.04700000000001,LPN-NPP,05:40:58 AM,2019-09-20,LAPAN,JAMBI,MUAROJAMBI,DENDANG,JATI MULYO,
20123,-4.49337,105.75,LPN-NPP,05:39:32 AM,2019-09-20,LAPAN,LAMPUNG,TULANGBAWANG,GEDUNG MENENG,BRATASENA ADIWARNA,
20128,-4.49204,105.76,LPN-NPP,05:39:32 AM,2019-09-20,LAPAN,LAMPUNG,TULANGBAWANG,GEDUNG MENENG,BRATASENA ADIWARNA,
20132,-4.36659,105.449,LPN-NPP,06:04:11 AM,2019-05-03,LAPAN,LAMPUNG,TULANGBAWANG,GEDUNG AJI,PENAWAR,
20133,-3.74835,102.478,LPN-NPP,06:04:11 AM,2019-05-03,LAPAN,BENGKULU,BENGKULU TENGAH,TABA PENANJUNG,KOTA NIUR,
20171,-3.35075,105.209,LPN-NPP,05:39:32 AM,2019-09-20,LAPAN,SUMATERA SELATAN,OGAN KOMERING ILIR,PAMPANGAN,SUNGAI BUNGIN,
20181,-3.5038099999999996,105.348,LPN-NPP,05:39:32 AM,2019-09-20,LAPAN,SUMATERA SELATAN,OGAN KOMERING ILIR,CENGAL,TALANG RIMBA,
20184,-1.68068,103.993,LPN-NPP,05:39:32 AM,2019-09-20,LAPAN,JAMBI,MUAROJAMBI,KUMPEH,PEMATANG RAMAN,
20200,-2.32688,104.882,LPN-NPP,05:39:32 AM,2019-09-20,LAPAN,SUMATERA SELATAN,BANYUASIN,BANYUASIN II,SUNGSANG IV,
20204,-2.46028,104.34,LPN-NPP,05:39:32 AM,2019-09-20,LAPAN,SUMATERA SELATAN,BANYUASIN,BAYUNG LENCIR,GALI SARI,
20227,-1.67028,104.31200000000001,LPN-NPP,05:39:32 AM,2019-09-20,LAPAN,JAMBI,MUAROJAMBI,KUMPEH,SEPONJEN,TN SEMBILANG
20231,-1.69419,103.96799999999999,LPN-NPP,05:39:32 AM,2019-09-20,LAPAN,JAMBI,MUAROJAMBI,KUMPEH,BETUNG,
20232,-1.68175,104.324,LPN-NPP,05:39:32 AM,2019-09-20,LAPAN,JAMBI,MUAROJAMBI,KUMPEH,SUNGAI BUNGUR,TN SEMBILANG
20234,-1.68337,104.314,LPN-NPP,05:39:32 AM,2019-09-20,LAPAN,JAMBI,MUAROJAMBI,KUMPEH,SUNGAI BUNGUR,TN SEMBILANG
20236,-1.6575,103.96600000000001,LPN-NPP,05:39:32 AM,2019-09-20,LAPAN,JAMBI,MUAROJAMBI,KUMPEH,BETUNG,
20237,-1.6708599999999998,103.96799999999999,LPN-NPP,05:39:32 AM,2019-09-20,LAPAN,JAMBI,MUAROJAMBI,KUMPEH,BETUNG,
20238,-1.6690900000000002,103.98,LPN-NPP,05:39:32 AM,2019-09-20,LAPAN,JAMBI,MUAROJAMBI,KUMPEH,BETUNG,
20239,-1.6522299999999999,104.001,LPN-NPP,05:39:32 AM,2019-09-20,LAPAN,JAMBI,MUAROJAMBI,KUMPEH,PEMATANG RAMAN,
20240,-1.65573,103.978,LPN-NPP,05:39:32 AM,2019-09-20,LAPAN,JAMBI,MUAROJAMBI,KUMPEH,BETUNG,
20241,-1.6673200000000001,103.991,LPN-NPP,05:39:32 AM,2019-09-20,LAPAN,JAMBI,MUAROJAMBI,KUMPEH,PEMATANG RAMAN,
20242,-1.6389,103.999,LPN-NPP,05:39:32 AM,2019-09-20,LAPAN,JAMBI,MUAROJAMBI,KUMPEH,PEMATANG RAMAN,
20243,-1.6726400000000001,103.956,LPN-NPP,05:39:32 AM,2019-09-20,LAPAN,JAMBI,MUAROJAMBI,KUMPEH,BETUNG,
20245,-1.47575,104.10700000000001,LPN-NPP,05:39:32 AM,2019-09-20,LAPAN,JAMBI,MUAROJAMBI,KUMPEH,TANJUNG,TN BERBAK
20247,-1.68423,103.97,LPN-NPP,05:39:32 AM,2019-09-20,LAPAN,JAMBI,MUAROJAMBI,KUMPEH,BETUNG,
20250,-1.62903,103.97399999999999,LPN-NPP,05:39:32 AM,2019-09-20,LAPAN,JAMBI,MUAROJAMBI,KUMPEH,BETUNG,
20252,-1.6539700000000002,103.98899999999999,LPN-NPP,05:39:32 AM,2019-09-20,LAPAN,JAMBI,MUAROJAMBI,KUMPEH,PEMATANG RAMAN,
20279,-4.60141,105.566,LPN-NPP,06:36:05 AM,2019-09-01,LAPAN,LAMPUNG,LAMPUNG TENGAH,BANDAR MATARAM,MATARAM UDIK,
20284,-2.54907,102.147,LPN-NPP,06:36:05 AM,2019-09-01,LAPAN,JAMBI,SAROLANGUN,BATANG ASAI,RANTAU PANJANG,
20285,-2.60226,102.863,LPN-NPP,06:36:05 AM,2019-09-01,LAPAN,SUMATERA SELATAN,MUSIRAWAS,RUPIT,KARANG ANYAR,
20286,-2.6012,102.87,LPN-NPP,06:36:05 AM,2019-09-01,LAPAN,SUMATERA SELATAN,MUSIRAWAS,RUPIT,KARANG WARU,
20287,-1.9752599999999998,101.74,LPN-NPP,06:36:05 AM,2019-09-01,LAPAN,JAMBI,MERANGIN,SUNGAI MANAU,BARU PANGKALAN JAMBU,
20288,-2.5120299999999998,102.07799999999999,LPN-NPP,06:36:05 AM,2019-09-01,LAPAN,JAMBI,MERANGIN,BATANG ASAI,MUARA PEMUAT,
20289,-2.6148,103.05,LPN-NPP,06:36:05 AM,2019-09-01,LAPAN,SUMATERA SELATAN,MUSIRAWAS,KARANG DAPO,ARINGIN,
20291,-1.57708,104.04899999999999,LPN-NPP,06:36:05 AM,2019-09-01,LAPAN,JAMBI,MUAROJAMBI,KUMPEH,SEPONJEN,
20292,-2.51746,103.465,LPN-NPP,06:36:05 AM,2019-09-01,LAPAN,SUMATERA SELATAN,MUSIBANYUASIN,BABAT TOMAN,SRI MULYO,
20293,-3.5738,102.965,LPN-NPP,06:36:05 AM,2019-09-01,LAPAN,SUMATERA SELATAN,EMPAT LAWANG,TEBING TINGGI,TANJUNG NING JAYA,
20294,-1.6661400000000002,104.36,LPN-NPP,06:36:05 AM,2019-09-01,LAPAN,SUMATERA SELATAN,BANYUASIN,KUMPEH,SEPONJEN,TN SEMBILANG
20295,-1.29944,104.037,LPN-NPP,06:36:05 AM,2019-09-01,LAPAN,JAMBI,MUAROJAMBI,DENDANG,JATI MULYO,
20296,-1.27178,104.01700000000001,LPN-NPP,06:36:05 AM,2019-09-01,LAPAN,JAMBI,TANJUNGJABUNG TIMUR,DENDANG,JATI MULYO,
20297,-1.3028600000000001,104.015,LPN-NPP,06:36:05 AM,2019-09-01,LAPAN,JAMBI,MUAROJAMBI,DENDANG,JATI MULYO,
20298,-1.28998,103.99,LPN-NPP,06:36:05 AM,2019-09-01,LAPAN,JAMBI,TANJUNGJABUNG TIMUR,DENDANG,JATI MULYO,
20299,-1.2877399999999999,104.00399999999999,LPN-NPP,06:36:05 AM,2019-09-01,LAPAN,JAMBI,TANJUNGJABUNG TIMUR,DENDANG,JATI MULYO,
20304,-2.62601,103.066,LPN-NPP,06:36:05 AM,2019-09-01,LAPAN,SUMATERA SELATAN,MUSIRAWAS,KARANG DAPO,ARINGIN,
20433,-4.46635,104.556,LPN-NPP,05:58:14 AM,2019-09-03,LAPAN,LAMPUNG,WAYKANAN,BLAMBANGAN UMPU,GUNUNG SANGKARAN,
20447,-3.66362,105.38,LPN-NPP,05:58:14 AM,2019-09-03,LAPAN,SUMATERA SELATAN,OGAN KOMERING ILIR,PEMATANG PANGGANG,SUNGAI MENANG,
20518,-3.03278,105.09899999999999,LPN-NPP,05:58:14 AM,2019-09-03,LAPAN,SUMATERA SELATAN,OGAN KOMERING ILIR,PAMPANGAN,AIR RUMBAI,SM PADANG SUGIHAN
20554,-2.21774,103.421,LPN-NPP,05:58:14 AM,2019-09-03,LAPAN,JAMBI,BATANGHARI,MUARA BULIAN,BUNGKU,
20585,-1.9669,101.745,LPN-NPP,05:59:39 AM,2019-09-03,LAPAN,JAMBI,MERANGIN,TABIR ULU,AIR LIKI,TN KERINCI SEBLAT
20614,1.92162,100.684,LPN-NPP,18:20:35 PM,2019-09-20,LAPAN,RIAU,ROKAN HILIR,KECAMATAN BAGAN SINEMBAH,RANTAU PANJANG KIRI,
20615,0.304296,101.802,LPN-NPP,18:22:01 PM,2019-09-20,LAPAN,RIAU,PELALAWAN,KECAMATAN PANGKALAN KERINCI,DELIMA JAYA,
20616,0.348948,101.807,LPN-NPP,18:22:01 PM,2019-09-20,LAPAN,RIAU,PELALAWAN,KECAMATAN BANDAR SEI KIJANG,KERINCI KIRI,
20617,1.84192,101.055,LPN-NPP,18:20:35 PM,2019-09-20,LAPAN,RIAU,ROKAN HILIR,KECAMATAN RIMBA MELINTANG,LENGGADAI HULU,
20618,1.84752,101.06299999999999,LPN-NPP,18:20:35 PM,2019-09-20,LAPAN,RIAU,ROKAN HILIR,KECAMATAN RIMBA MELINTANG,LENGGADAI HULU,
20619,1.8486099999999999,101.056,LPN-NPP,18:20:35 PM,2019-09-20,LAPAN,RIAU,ROKAN HILIR,KECAMATAN RIMBA MELINTANG,LENGGADAI HULU,
20620,1.89677,100.735,LPN-NPP,18:20:35 PM,2019-09-20,LAPAN,RIAU,ROKAN HILIR,KECAMATAN BANGKO PUSAKO,RANTAU PANJANG KIRI,
20621,1.90514,100.73700000000001,LPN-NPP,18:20:35 PM,2019-09-20,LAPAN,RIAU,ROKAN HILIR,KECAMATAN BANGKO PUSAKO,RANTAU PANJANG KIRI,
20622,1.9448599999999998,100.414,LPN-NPP,18:20:35 PM,2019-09-20,LAPAN,RIAU,ROKAN HILIR,KECAMATAN KUBU,TANJUNG LEBAN,
20623,1.94365,100.42200000000001,LPN-NPP,18:20:35 PM,2019-09-20,LAPAN,RIAU,ROKAN HILIR,KECAMATAN SIMPANG KANAN,TANJUNG LEBAN,
20624,1.8979099999999998,100.728,LPN-NPP,18:20:35 PM,2019-09-20,LAPAN,RIAU,ROKAN HILIR,KECAMATAN BANGKO PUSAKO,RANTAU PANJANG KIRI,
20625,1.9474200000000002,100.455,LPN-NPP,18:20:35 PM,2019-09-20,LAPAN,RIAU,ROKAN HILIR,KECAMATAN KUBU,TANJUNG LEBAN,
20626,1.8921700000000001,100.766,LPN-NPP,18:20:35 PM,2019-09-20,LAPAN,RIAU,ROKAN HILIR,KECAMATAN BANGKO PUSAKO,RANTAU PANJANG KIRI,
20627,1.84306,101.04799999999999,LPN-NPP,18:20:35 PM,2019-09-20,LAPAN,RIAU,ROKAN HILIR,KECAMATAN RIMBA MELINTANG,LENGGADAI HULU,
20629,0.341446,103.20299999999999,LPN-NPP,18:20:35 PM,2019-09-20,LAPAN,RIAU,INDRAGIRI HILIR,KECAMATAN TELUK BELENGKONG,TELUK DALAM,
20630,0.334352,103.20200000000001,LPN-NPP,18:20:35 PM,2019-09-20,LAPAN,RIAU,INDRAGIRI HILIR,KECAMATAN TELUK BELENGKONG,TELUK DALAM,
20631,1.25708,101.025,LPN-NPP,18:20:35 PM,2019-09-20,LAPAN,RIAU,BENGKALIS,KECAMATAN PINGGIR,PETANI,
20632,0.518235,103.319,LPN-NPP,18:20:35 PM,2019-09-20,LAPAN,RIAU,PELALAWAN,KECAMATAN KUALA KAMPAR,SOKOI,
20633,0.340211,103.211,LPN-NPP,18:20:35 PM,2019-09-20,LAPAN,RIAU,INDRAGIRI HILIR,KECAMATAN TELUK BELENGKONG,TELUK DALAM,
20635,-0.272057,102.42399999999999,LPN-NPP,18:22:01 PM,2019-09-20,LAPAN,RIAU,INDRAGIRI HULU,KECAMATAN RENGAT BARAT,REDANG,
20637,0.295173,101.81,LPN-NPP,18:22:01 PM,2019-09-20,LAPAN,RIAU,PELALAWAN,KECAMATAN PANGKALAN KERINCI,DELIK,
20638,0.296657,101.801,LPN-NPP,18:22:01 PM,2019-09-20,LAPAN,RIAU,PELALAWAN,KECAMATAN PANGKALAN KERINCI,DELIK,
20639,0.302816,101.811,LPN-NPP,18:22:01 PM,2019-09-20,LAPAN,RIAU,PELALAWAN,KECAMATAN PANGKALAN KERINCI,DELIK,
20640,-0.146749,103.37299999999999,LPN-NPP,18:22:01 PM,2019-09-20,LAPAN,RIAU,INDRAGIRI HILIR,KECAMATAN GAUNG ANAK SERKA,TERUSAN KEMPAS,
20641,-0.0864106,102.994,LPN-NPP,18:22:01 PM,2019-09-20,LAPAN,RIAU,INDRAGIRI HILIR,KECAMATAN GAUNG,JERAMBANG,
20642,-0.0838446,102.978,LPN-NPP,18:22:01 PM,2019-09-20,LAPAN,RIAU,INDRAGIRI HILIR,KECAMATAN GAUNG,JERAMBANG,
20643,-0.0768883,103.01899999999999,LPN-NPP,18:22:01 PM,2019-09-20,LAPAN,RIAU,INDRAGIRI HILIR,KECAMATAN GAUNG,LAHANG TENGAH,
20644,-0.06977,103.02,LPN-NPP,18:22:01 PM,2019-09-20,LAPAN,RIAU,INDRAGIRI HILIR,KECAMATAN GAUNG,LAHANG TENGAH,
20645,-0.0754184,102.971,LPN-NPP,18:22:01 PM,2019-09-20,LAPAN,RIAU,INDRAGIRI HILIR,KECAMATAN GAUNG,JERAMBANG,
20646,-0.0706696,102.978,LPN-NPP,18:22:01 PM,2019-09-20,LAPAN,RIAU,INDRAGIRI HILIR,KECAMATAN GAUNG,JERAMBANG,
20647,-0.08512810000000001,102.986,LPN-NPP,18:22:01 PM,2019-09-20,LAPAN,RIAU,INDRAGIRI HILIR,KECAMATAN GAUNG,JERAMBANG,
20649,-0.0825564,102.97,LPN-NPP,18:22:01 PM,2019-09-20,LAPAN,RIAU,INDRAGIRI HILIR,KECAMATAN GAUNG,JERAMBANG,
20651,-0.270719,102.415,LPN-NPP,18:22:01 PM,2019-09-20,LAPAN,RIAU,INDRAGIRI HULU,KECAMATAN RENGAT BARAT,REDANG,
20652,-0.0638205,102.618,LPN-NPP,18:22:01 PM,2019-09-20,LAPAN,RIAU,INDRAGIRI HULU,KECAMATAN KUALA CENAKU,KAMPUNG BESAR SEBERANG,
20653,-0.0871299,102.95200000000001,LPN-NPP,18:22:01 PM,2019-09-20,LAPAN,RIAU,INDRAGIRI HILIR,KECAMATAN GAUNG,BELANTARAYA,
20654,-1.19221,104.28200000000001,LPN-NPP,18:22:01 PM,2019-09-20,LAPAN,JAMBI,TANJUNGJABUNG TIMUR,RANTAU RASAU,RANTAU RASAU I,TN BERBAK
20656,1.12857,100.99799999999999,LPN-NPP,18:20:35 PM,2019-09-20,LAPAN,RIAU,SIAK,KECAMATAN KANDIS,BALAI RAJA,
20657,1.13562,101.007,LPN-NPP,18:20:35 PM,2019-09-20,LAPAN,RIAU,SIAK,KECAMATAN KANDIS,PETANI,
20658,-0.414196,102.83,LPN-NPP,18:22:01 PM,2019-09-20,LAPAN,RIAU,INDRAGIRI HILIR,KECAMATAN TEMPULING,KARYA TUNAS JAYA,
20659,-0.868325,102.92,LPN-NPP,18:22:01 PM,2019-09-20,LAPAN,RIAU,INDRAGIRI HILIR,KECAMATAN KERITANG,SEBERANG PEBENAAN,
20661,-0.407029,102.831,LPN-NPP,18:22:01 PM,2019-09-20,LAPAN,RIAU,INDRAGIRI HILIR,KECAMATAN TEMPULING,KARYA TUNAS JAYA,
20666,-1.19444,104.25299999999999,LPN-NPP,18:22:01 PM,2019-09-20,LAPAN,JAMBI,TANJUNGJABUNG TIMUR,RANTAU RASAU,BANDAR JAYA,TN BERBAK
20667,-1.1888299999999998,104.26100000000001,LPN-NPP,18:22:01 PM,2019-09-20,LAPAN,JAMBI,TANJUNGJABUNG TIMUR,RANTAU RASAU,BANDAR JAYA,TN BERBAK
20668,-1.1866,104.29,LPN-NPP,18:22:01 PM,2019-09-20,LAPAN,JAMBI,TANJUNGJABUNG TIMUR,RANTAU RASAU,RANTAU RASAU I,TN BERBAK
20669,-1.1944700000000001,104.29700000000001,LPN-NPP,18:22:01 PM,2019-09-20,LAPAN,JAMBI,TANJUNGJABUNG TIMUR,RANTAU RASAU,RANTAU RASAU I,TN BERBAK
20670,-1.31224,104.051,LPN-NPP,18:22:01 PM,2019-09-20,LAPAN,JAMBI,MUAROJAMBI,DENDANG,JATI MULYO,
20671,-1.1933200000000002,104.24600000000001,LPN-NPP,18:22:01 PM,2019-09-20,LAPAN,JAMBI,TANJUNGJABUNG TIMUR,RANTAU RASAU,BANDAR JAYA,TN BERBAK
20672,-1.1877,104.25399999999999,LPN-NPP,18:22:01 PM,2019-09-20,LAPAN,JAMBI,TANJUNGJABUNG TIMUR,RANTAU RASAU,BANDAR JAYA,TN BERBAK
20675,-1.18658,104.24700000000001,LPN-NPP,18:22:01 PM,2019-09-20,LAPAN,JAMBI,TANJUNGJABUNG TIMUR,RANTAU RASAU,BANDAR JAYA,TN BERBAK
20676,-0.419858,102.912,LPN-NPP,18:22:01 PM,2019-09-20,LAPAN,RIAU,INDRAGIRI HILIR,KECAMATAN TEMPULING,SUNGAI SALAK,
20677,-1.37461,103.60700000000001,LPN-NPP,18:22:01 PM,2019-09-20,LAPAN,JAMBI,TANJUNGJABUNG TIMUR,MENDAHARA,MENDAHARA ULU,
20678,-1.52465,104.069,LPN-NPP,18:22:01 PM,2019-09-20,LAPAN,JAMBI,MUAROJAMBI,KUMPEH,RANTAU PANJANG,
