Lat,Long,Satellite,Time_UTC,Date,Source,PROVINSI,KAB_KOTA,kec2006,desaa2006,nama_kaw
-5.13885,105.847,LPN-NPP,06:41:59 AM,20191109,LAPAN,LAMPUNG,LAMPUNG TIMUR,PENENGAHAN,HUTAN,TN WAY KAMBAS
-6.99526,106.869,LPN-NPP,06:40:33 AM,20191109,LAPAN,JAWA BARAT,SUKABUMI,NYALINDUNG,SUKAMAJU,
-3.82095,105.86,LPN-NPP,18:03:46 PM,20191108,LAPAN,SUMATERA SELATAN,OGAN KOMERING ILIR,CENGAL,SUNGAI SOMOR,
-3.81948,105.851,LPN-NPP,18:03:46 PM,20191108,LAPAN,SUMATERA SELATAN,OGAN KOMERING ILIR,CENGAL,SUNGAI SOMOR,
-4.91633,105.85,LPN-NPP,18:03:46 PM,20191108,LAPAN,LAMPUNG,LAMPUNG TIMUR,PENENGAHAN,HUTAN,TN WAY KAMBAS
-3.89542,105.794,LPN-NPP,18:03:46 PM,20191108,LAPAN,SUMATERA SELATAN,OGAN KOMERING ILIR,PEMATANG PANGGANG,SUNGAI SIBUR,
-8.19946,119.075,LPN-NPP,18:03:46 PM,20191108,LAPAN,NUSA TENGGARA BARAT,BIMA,WERA,SANGIANG,CA PULAU SANGIANG
-3.98748,105.457,LPN-NPP,18:03:46 PM,20191108,LAPAN,LAMPUNG,MESUJI,TANJUNG RAYA,WIRA JAYA,
-3.62742,115.626,LPN-NPP,18:02:21 PM,20191108,LAPAN,KALIMANTAN SELATAN,TANAHBUMBU,SATUI,BAYAN SARI,
2.03913,117.189,LPN-NPP,05:02:38 AM,20191125,LAPAN,KALIMANTAN TIMUR,BERAU,SEGAH,GUNUNG SARI,
-9.64964,124.602,LPN-NPP,04:59:47 AM,20191125,LAPAN,NUSA TENGGARA TIMUR,TIMOR TENGAH SELATAN,AMANUBAN TIMUR,NIFUKIU,
-5.05745,122.933,LPN-NPP,04:59:47 AM,20191125,LAPAN,SULAWESI TENGGARA,BUTON UTARA,BONEGUNU,M A T A,
-9.71689,124.782,LPN-NPP,04:58:22 AM,20191125,LAPAN,NUSA TENGGARA TIMUR,TIMOR TENGAH SELATAN,AMANATUN UTARA,TUATAUM,
-9.75535,124.719,LPN-NPP,04:58:22 AM,20191125,LAPAN,NUSA TENGGARA TIMUR,TIMOR TENGAH SELATAN,AMANATUN UTARA,LILO,
-5.01298,105.66,LPN-NPP,06:41:59 AM,20191109,LAPAN,LAMPUNG,LAMPUNG TIMUR,PENENGAHAN,HUTAN,TN WAY KAMBAS
-3.47538,111.853,LPN-NPP,06:41:59 AM,20191109,LAPAN,KALIMANTAN TENGAH,SERUYAN,SERUYAN HILIR,SUNGAI PERLU,TN TANJUNG PUTING
-4.51818,105.525,LPN-NPP,06:41:59 AM,20191109,LAPAN,LAMPUNG,LAMPUNG TENGAH,BANDAR MATARAM,MATARAM UDIK,
-3.8117,105.851,LPN-NPP,06:41:59 AM,20191109,LAPAN,SUMATERA SELATAN,OGAN KOMERING ILIR,CENGAL,SUNGAI SOMOR,
-4.07319,105.661,LPN-NPP,06:41:59 AM,20191109,LAPAN,SUMATERA SELATAN,OGAN KOMERING ILIR,PEMATANG PANGGANG,BUMI PRATAMA MANDIRA,
-3.86217,105.805,LPN-NPP,06:41:59 AM,20191109,LAPAN,SUMATERA SELATAN,OGAN KOMERING ILIR,CENGAL,SUNGAI SOMOR,
-3.89062,105.83,LPN-NPP,06:41:59 AM,20191109,LAPAN,SUMATERA SELATAN,OGAN KOMERING ILIR,PEMATANG PANGGANG,SUNGAI SIBUR,
-4.34623,105.394,LPN-NPP,06:41:59 AM,20191109,LAPAN,LAMPUNG,TULANGBAWANG,BANJAR AGUNG,MORIS JAYA,
-3.92865,105.846,LPN-NPP,06:41:59 AM,20191109,LAPAN,SUMATERA SELATAN,OGAN KOMERING ILIR,PEMATANG PANGGANG,SUNGAI SIBUR,
-3.91758,105.813,LPN-NPP,06:41:59 AM,20191109,LAPAN,SUMATERA SELATAN,OGAN KOMERING ILIR,PEMATANG PANGGANG,SUNGAI SIBUR,
-3.90972,105.761,LPN-NPP,06:41:59 AM,20191109,LAPAN,SUMATERA SELATAN,OGAN KOMERING ILIR,PEMATANG PANGGANG,SUNGAI SIBUR,
-3.85291,105.795,LPN-NPP,06:41:59 AM,20191109,LAPAN,SUMATERA SELATAN,OGAN KOMERING ILIR,CENGAL,SUNGAI SOMOR,
-4.43876,104.601,LPN-NPP,06:41:59 AM,20191109,LAPAN,LAMPUNG,WAYKANAN,BLAMBANGAN UMPU,SRI REJEKI,
-3.8735,105.735,LPN-NPP,06:41:59 AM,20191109,LAPAN,SUMATERA SELATAN,OGAN KOMERING ILIR,PEMATANG PANGGANG,SUNGAI SIBUR,
-4.34477,105.404,LPN-NPP,06:41:59 AM,20191109,LAPAN,LAMPUNG,TULANGBAWANG,BANJAR AGUNG,RINGIN SARI,
-7.81652,112.596,LPN-NPP,17:20:44 PM,20191020,LAPAN,JAWA TIMUR,MALANG,,,THR R. SURYO
-7.82983,113.595,LPN-NPP,17:20:44 PM,20191020,LAPAN,JAWA TIMUR,PROBOLINGGO,,,
-8.11122,114.03,LPN-NPP,17:20:44 PM,20191020,LAPAN,JAWA TIMUR,BONDOWOSO,,,HUTAN LINDUNG
-7.18444,109.826,LPN-NPP,17:20:44 PM,20191020,LAPAN,JAWA TENGAH,BANJARNEGARA,BATUR,BATUR,
-8.03774,113.652,LPN-NPP,17:20:44 PM,20191020,LAPAN,JAWA TIMUR,JEMBER,,,HUTAN LINDUNG
-8.25436,124.849,LPN-NPP,17:19:18 PM,20191020,LAPAN,NUSA TENGGARA TIMUR,ALOR,ALOR TIMUR LAUT,KENARIMBALA,
-8.2534,124.842,LPN-NPP,17:19:18 PM,20191020,LAPAN,NUSA TENGGARA TIMUR,ALOR,ALOR TIMUR LAUT,KENARIMBALA,TWA TUTI ADAGAE
-7.7792,126.312,LPN-NPP,17:19:18 PM,20191020,LAPAN,MALUKU,MALUKU TENGGARA BARAT,P.P. WETAR,ILWAKI,
-5.3613,119.892,LPN-NPP,17:19:18 PM,20191020,LAPAN,SULAWESI SELATAN,GOWA,BUNGAYA,BONTOLEMPANGAN,
2.7723,125.408,LPN-NPP,17:16:27 PM,20191020,LAPAN,SULAWESI UTARA,KEPULAUAN SIAU TAGULANDANG BIARO,,,
2.77354,125.4,LPN-NPP,17:16:27 PM,20191020,LAPAN,SULAWESI UTARA,KEPULAUAN SIAU TAGULANDANG BIARO,,,
-0.60866,103.219,LPN-NPP,05:52:32 AM,20191016,LAPAN,RIAU,INDRAGIRI HILIR,KECAMATAN SUNGAI BATANG,SELAT NAMA,
-3.60035,105.72,LPN-NPP,06:41:59 AM,20191109,LAPAN,SUMATERA SELATAN,OGAN KOMERING ILIR,CENGAL,SUNGAI JERUJU,
-7.79342,112.585,LPN-NPP,17:20:44 PM,20191020,LAPAN,JAWA TIMUR,MALANG,,,THR R. SURYO
-8.06388,114.237,LPN-NPP,17:20:44 PM,20191020,LAPAN,JAWA TIMUR,BONDOWOSO,,,CA KAWAH IJEN MERAPI UNGUP-UNGUP
-7.74874,112.438,LPN-NPP,17:20:44 PM,20191020,LAPAN,JAWA TIMUR,JOMBANG,,,THR R. SURYO
-7.90816,113.581,LPN-NPP,17:20:44 PM,20191020,LAPAN,JAWA TIMUR,PROBOLINGGO,,,HUTAN LINDUNG
-7.90698,113.574,LPN-NPP,17:20:44 PM,20191020,LAPAN,JAWA TIMUR,PROBOLINGGO,,,HUTAN LINDUNG
-8.07205,114.235,LPN-NPP,17:20:44 PM,20191020,LAPAN,JAWA TIMUR,BANYUWANGI,,,CA KAWAH IJEN MERAPI UNGUP-UNGUP
-8.10007,114.067,LPN-NPP,17:20:44 PM,20191020,LAPAN,JAWA TIMUR,BONDOWOSO,,,HUTAN LINDUNG
-8.02926,113.655,LPN-NPP,17:20:44 PM,20191020,LAPAN,JAWA TIMUR,JEMBER,,,HUTAN LINDUNG
-8.02015,113.602,LPN-NPP,17:20:44 PM,20191020,LAPAN,JAWA TIMUR,JEMBER,,,
-8.01845,113.592,LPN-NPP,17:20:44 PM,20191020,LAPAN,JAWA TIMUR,JEMBER,,,SM DATARAN TINGGI YANG
-8.0915,114.068,LPN-NPP,17:20:44 PM,20191020,LAPAN,JAWA TIMUR,BONDOWOSO,,,HUTAN LINDUNG
-7.78924,112.552,LPN-NPP,17:20:44 PM,20191020,LAPAN,JAWA TIMUR,KOTA BATU,,,
-8.09869,114.059,LPN-NPP,17:20:44 PM,20191020,LAPAN,JAWA TIMUR,BONDOWOSO,,,HUTAN LINDUNG
-7.80025,112.559,LPN-NPP,17:20:44 PM,20191020,LAPAN,JAWA TIMUR,KOTA BATU,,,
-7.79831,112.548,LPN-NPP,17:20:44 PM,20191020,LAPAN,JAWA TIMUR,KOTA BATU,,,
-8.03395,114.059,LPN-NPP,17:20:44 PM,20191020,LAPAN,JAWA TIMUR,BONDOWOSO,,,HUTAN LINDUNG
-2.58342,121.375,LPN-NPP,17:17:53 PM,20191020,LAPAN,SULAWESI SELATAN,LUWU TIMUR,NUHA,MAGANI,
-8.10578,114.1,LPN-NPP,17:20:44 PM,20191020,LAPAN,JAWA TIMUR,BONDOWOSO,,,HUTAN LINDUNG
-8.09216,112.88,LPN-NPP,17:20:44 PM,20191020,LAPAN,JAWA TIMUR,MALANG,,,TN BROMO TENGGER SEMERU
-8.09008,112.868,LPN-NPP,17:20:44 PM,20191020,LAPAN,JAWA TIMUR,MALANG,,,TN BROMO TENGGER SEMERU
-7.82746,111.822,LPN-NPP,17:20:44 PM,20191020,LAPAN,JAWA TIMUR,KEDIRI,,,HUTAN LINDUNG
-8.06692,114.256,LPN-NPP,17:20:44 PM,20191020,LAPAN,JAWA TIMUR,BANYUWANGI,,,CA KAWAH IJEN MERAPI UNGUP-UNGUP
-8.00483,112.891,LPN-NPP,17:20:44 PM,20191020,LAPAN,JAWA TIMUR,MALANG,,,TN BROMO TENGGER SEMERU
-8.11309,114.041,LPN-NPP,17:20:44 PM,20191020,LAPAN,JAWA TIMUR,BONDOWOSO,,,HUTAN LINDUNG
-7.83705,111.819,LPN-NPP,17:20:44 PM,20191020,LAPAN,JAWA TIMUR,KEDIRI,,,HUTAN LINDUNG
-3.42198,105.739,LPN-NPP,06:41:59 AM,20191109,LAPAN,SUMATERA SELATAN,OGAN KOMERING ILIR,CENGAL,ULAK KEDONDONG,
-3.45527,105.649,LPN-NPP,06:41:59 AM,20191109,LAPAN,SUMATERA SELATAN,OGAN KOMERING ILIR,CENGAL,PELIMBANGAN,
-3.4204,105.749,LPN-NPP,06:41:59 AM,20191109,LAPAN,SUMATERA SELATAN,OGAN KOMERING ILIR,CENGAL,ULAK KEDONDONG,
-3.45687,105.639,LPN-NPP,06:41:59 AM,20191109,LAPAN,SUMATERA SELATAN,OGAN KOMERING ILIR,CENGAL,PELIMBANGAN,
-3.52322,105.783,LPN-NPP,06:41:59 AM,20191109,LAPAN,SUMATERA SELATAN,OGAN KOMERING ILIR,CENGAL,SUNGAI JERUJU,
-3.14568,126.84,LPN-NPP,17:17:53 PM,20191020,LAPAN,MALUKU UTARA,BURU,BURU UTARA TIMUR,LAMAHANG,
-1.46171,127.434,LPN-NPP,17:17:53 PM,20191020,LAPAN,MALUKU UTARA,HALMAHERA SELATAN,OBI SELATAN,SOLIGI,
-0.613352,103.189,LPN-NPP,05:52:32 AM,20191016,LAPAN,RIAU,INDRAGIRI HILIR,KECAMATAN SUNGAI BATANG,SUNGAI NYIUR,
-1.46161,104.413,LPN-NPP,05:52:32 AM,20191016,LAPAN,JAMBI,TANJUNGJABUNG TIMUR,SADU,LABUHAN PERING,TN BERBAK
-1.45009,104.418,LPN-NPP,05:52:32 AM,20191016,LAPAN,JAMBI,TANJUNGJABUNG TIMUR,SADU,LABUHAN PERING,TN BERBAK
-3.04444,105.235,LPN-NPP,06:41:59 AM,20191109,LAPAN,SUMATERA SELATAN,OGAN KOMERING ILIR,PAMPANGAN,RIDING,
-3.04295,105.244,LPN-NPP,06:41:59 AM,20191109,LAPAN,SUMATERA SELATAN,OGAN KOMERING ILIR,PAMPANGAN,RIDING,
-3.05365,105.226,LPN-NPP,06:41:59 AM,20191109,LAPAN,SUMATERA SELATAN,OGAN KOMERING ILIR,MUARA PADANG,HUTAN,
-3.76511,105.41,LPN-NPP,06:41:59 AM,20191109,LAPAN,SUMATERA SELATAN,OGAN KOMERING ILIR,PEMATANG PANGGANG,KARANGSIA,
-3.56244,105.703,LPN-NPP,06:41:59 AM,20191109,LAPAN,SUMATERA SELATAN,OGAN KOMERING ILIR,CENGAL,SUNGAI JERUJU,
-3.25022,105.992,LPN-NPP,06:41:59 AM,20191109,LAPAN,SUMATERA SELATAN,OGAN KOMERING ILIR,TULUNG SELAPAN,SIMPANG TIGA JAYA,
-3.38224,105.785,LPN-NPP,06:41:59 AM,20191109,LAPAN,SUMATERA SELATAN,OGAN KOMERING ILIR,CENGAL,SUNGAI LUMPUR,
-3.35848,105.729,LPN-NPP,06:41:59 AM,20191109,LAPAN,SUMATERA SELATAN,OGAN KOMERING ILIR,CENGAL,SUNGAI LUMPUR,
-3.35687,105.739,LPN-NPP,06:41:59 AM,20191109,LAPAN,SUMATERA SELATAN,OGAN KOMERING ILIR,CENGAL,SUNGAI LUMPUR,
-3.38385,105.775,LPN-NPP,06:41:59 AM,20191109,LAPAN,SUMATERA SELATAN,OGAN KOMERING ILIR,CENGAL,SUNGAI LUMPUR,
-3.33812,105.653,LPN-NPP,06:41:59 AM,20191109,LAPAN,SUMATERA SELATAN,OGAN KOMERING ILIR,CENGAL,SUNGAI KETUPAK,
-3.07976,105.211,LPN-NPP,06:41:59 AM,20191109,LAPAN,SUMATERA SELATAN,BANYUASIN,MUARA PADANG,HUTAN,SM PADANG SUGIHAN
-3.39339,105.766,LPN-NPP,06:41:59 AM,20191109,LAPAN,SUMATERA SELATAN,OGAN KOMERING ILIR,CENGAL,SUNGAI LUMPUR,
-3.2007,104.874,LPN-NPP,06:41:59 AM,20191109,LAPAN,SUMATERA SELATAN,OGAN KOMERING ILIR,JEJAWI,MUARA BATUN,
-3.44989,105.202,LPN-NPP,06:41:59 AM,20191109,LAPAN,SUMATERA SELATAN,OGAN KOMERING ILIR,PEDAMARAN,KAYU LABU,
-3.13042,113.803,LPN-NPP,05:52:32 AM,20191016,LAPAN,KALIMANTAN TENGAH,PULANGPISAU,KAHAYAN KUALA,PADURAN SABANGAU,
-3.11818,113.794,LPN-NPP,05:52:32 AM,20191016,LAPAN,KALIMANTAN TENGAH,PULANGPISAU,KAHAYAN KUALA,PADURAN SABANGAU,
-2.90071,105.313,LPN-NPP,06:41:59 AM,20191109,LAPAN,SUMATERA SELATAN,OGAN KOMERING ILIR,AIR SUGIHAN,HUTAN,
-2.92858,105.288,LPN-NPP,06:41:59 AM,20191109,LAPAN,SUMATERA SELATAN,BANYUASIN,MUARA PADANG,HUTAN,SM PADANG SUGIHAN
-3.85426,105.804,LPN-NPP,06:41:59 AM,20191109,LAPAN,SUMATERA SELATAN,OGAN KOMERING ILIR,CENGAL,SUNGAI SOMOR,
-3.8477,105.844,LPN-NPP,06:41:59 AM,20191109,LAPAN,SUMATERA SELATAN,OGAN KOMERING ILIR,CENGAL,SUNGAI SOMOR,
-2.31045,100.895,LPN-NPP,06:41:59 AM,20191109,LAPAN,SUMATERA BARAT,PESISIR SELATAN,LUNANG SILAUT,SILAUT,
-2.90358,105.244,LPN-NPP,06:41:59 AM,20191109,LAPAN,SUMATERA SELATAN,BANYUASIN,MUARA PADANG,HUTAN,SM PADANG SUGIHAN
-3.43907,105.749,LPN-NPP,06:41:59 AM,20191109,LAPAN,SUMATERA SELATAN,OGAN KOMERING ILIR,CENGAL,ULAK KEDONDONG,
-2.89582,105.243,LPN-NPP,06:41:59 AM,20191109,LAPAN,SUMATERA SELATAN,BANYUASIN,MUARA PADANG,HUTAN,SM PADANG SUGIHAN
-2.84743,105.267,LPN-NPP,06:41:59 AM,20191109,LAPAN,SUMATERA SELATAN,BANYUASIN,MUARA PADANG,HUTAN,SM PADANG SUGIHAN
-3.82126,105.791,LPN-NPP,06:41:59 AM,20191109,LAPAN,SUMATERA SELATAN,OGAN KOMERING ILIR,CENGAL,SUNGAI SOMOR,
-8.00586,138.801,LPN-NPP,04:03:01 AM,20191128,LAPAN,PAPUA,MERAUKE,KIMAAM,KALILAM,
-8.00467,138.809,LPN-NPP,04:03:01 AM,20191128,LAPAN,PAPUA,MERAUKE,KIMAAM,KALILAM,
-7.76448,140.02,LPN-NPP,04:03:01 AM,20191128,LAPAN,PAPUA,MERAUKE,OKABA,OKABA,
-7.96347,139.043,LPN-NPP,04:03:01 AM,20191128,LAPAN,PAPUA,MERAUKE,KIMAAM,BIBIKEM,
-7.98823,139.022,LPN-NPP,04:03:01 AM,20191128,LAPAN,PAPUA,MERAUKE,KIMAAM,BIBIKEM,
2.03733,117.178,LPN-NPP,05:02:38 AM,20191125,LAPAN,KALIMANTAN TIMUR,BERAU,SEGAH,GUNUNG SARI,
-4.82033,121.847,LPN-NPP,05:01:13 AM,20191125,LAPAN,SULAWESI TENGGARA,BOMBANA,POLEANG TIMUR,MARAMPUKA,
-8.33658,137.815,LPN-NPP,04:58:22 AM,20191125,LAPAN,PAPUA,MERAUKE,KIMAAM,KLADAR,SM PULAU DOLOK
0.889678,103.138,LPN-NPP,06:43:24 AM,20191109,LAPAN,RIAU,KEPULAUAN MERANTI,KECAMATAN RANGSANG,TANJUNG MEDANG,
-1.37554,104.409,LPN-NPP,06:43:24 AM,20191109,LAPAN,JAMBI,TANJUNGJABUNG TIMUR,SADU,SUNGAI CEMARA,TN BERBAK
-5.04288,122.844,LPN-NPP,05:00:58 AM,20191109,LAPAN,SULAWESI TENGGARA,MUNA,WAKORUMBA SELATAN,KAMOSOPE,
-8.19947,119.065,LPN-NPP,04:59:33 AM,20191109,LAPAN,NUSA TENGGARA BARAT,BIMA,WERA,SANGIANG,CA PULAU SANGIANG
-9.01979,116.815,LPN-NPP,04:59:33 AM,20191109,LAPAN,NUSA TENGGARA BARAT,SUMBAWA BARAT,SEKONGKANG,SEKONGKANG ATAS,
-9.79638,123.973,LPN-NPP,04:59:33 AM,20191109,LAPAN,NUSA TENGGARA TIMUR,KUPANG,AMFOANG SELATAN,OHAEM,
-10.7693,123.224,LPN-NPP,04:59:33 AM,20191109,LAPAN,NUSA TENGGARA TIMUR,ROTENDAO,ROTE TENGAH,TEBOLE,
-9.49,124.815,LPN-NPP,04:59:33 AM,20191109,LAPAN,NUSA TENGGARA TIMUR,BELU,MALAKA TIMUR,UPT TANIUMANU,
1.17489,124.482,LPN-NPP,05:02:24 AM,20191109,LAPAN,SULAWESI UTARA,MINAHASA SELATAN,,,
0.839994,123.519,LPN-NPP,05:02:24 AM,20191109,LAPAN,SULAWESI UTARA,BOLAANGMONGONDOW UTARA,,,
-5.08274,122.942,LPN-NPP,05:00:58 AM,20191109,LAPAN,SULAWESI TENGGARA,BUTON UTARA,LASALIMU,WAOLEONA,
-5.35516,123.077,LPN-NPP,05:00:58 AM,20191109,LAPAN,SULAWESI TENGGARA,BUTON,LASALIMU SELATAN,KURAA,
-3.9944,121.823,LPN-NPP,05:00:58 AM,20191109,LAPAN,SULAWESI TENGGARA,KOLAKA TIMUR,MOWEWE,HORODOPI,
-3.50181,116.231,LPN-NPP,05:00:58 AM,20191109,LAPAN,KALIMANTAN SELATAN,KOTABARU,P. LAUT TIMUR,BEKAMBIT ASRI,
-3.00237,121.643,LPN-NPP,05:00:58 AM,20191109,LAPAN,SULAWESI TENGGARA,KONAWE,ASERA,PARUDONGKA,
-4.01045,121.66,LPN-NPP,05:00:58 AM,20191109,LAPAN,SULAWESI TENGGARA,KOLAKA,KOLAKA,BALANDETE,
-2.35128,119.981,LPN-NPP,05:00:58 AM,20191109,LAPAN,SULAWESI SELATAN,LUWU UTARA,LIMBONG,KANANDEDE,
-3.47077,116.284,LPN-NPP,05:00:58 AM,20191109,LAPAN,KALIMANTAN SELATAN,KOTABARU,P. LAUT TIMUR,BETUNG,CA TELUK KELUMPANG SELAT LAUT SELAT
-3.50298,116.223,LPN-NPP,05:00:58 AM,20191109,LAPAN,KALIMANTAN SELATAN,KOTABARU,P. LAUT TIMUR,BEKAMBIT,
-9.92293,120.561,LPN-NPP,04:59:33 AM,20191109,LAPAN,NUSA TENGGARA TIMUR,SUMBA TIMUR,RINDI,LAI LANJANG,
-9.39795,124.186,LPN-NPP,04:59:33 AM,20191109,LAPAN,NUSA TENGGARA TIMUR,TIMOR TENGAH UTARA,MIOMAFO BARAT,NAEKAKE A,
-8.72115,120.101,LPN-NPP,04:59:33 AM,20191109,LAPAN,NUSA TENGGARA TIMUR,MANGGARAI BARAT,LEMBOR,SIRU,
-8.7658,117.895,LPN-NPP,05:49:41 AM,20191016,LAPAN,NUSA TENGGARA BARAT,SUMBAWA,PLAMPANG,TELUK SANTONG,
-8.16645,122.794,LPN-NPP,04:59:33 AM,20191109,LAPAN,NUSA TENGGARA TIMUR,FLORES TIMUR,TANJUNG BUNGA,WAIBAO,
0.800887,122.463,LPN-NPP,05:02:38 AM,20191125,LAPAN,GORONTALO,GORONTALO,TOLANGOHULA,MOHIYOLO,
-8.57882,118.848,LPN-NPP,04:59:33 AM,20191109,LAPAN,NUSA TENGGARA BARAT,BIMA,WAWO,NTORI,
-8.3896,120.693,LPN-NPP,04:59:33 AM,20191109,LAPAN,NUSA TENGGARA TIMUR,MANGGARAI,SAMBI RAMBAS,NANGA MBALING,
-8.77468,118.175,LPN-NPP,04:59:33 AM,20191109,LAPAN,NUSA TENGGARA BARAT,SUMBAWA,EMPANG,MATA,
-8.31332,118.845,LPN-NPP,04:59:33 AM,20191109,LAPAN,NUSA TENGGARA BARAT,BIMA,AMBALAWI,MAWU,
-8.3236,118.847,LPN-NPP,04:59:33 AM,20191109,LAPAN,NUSA TENGGARA BARAT,BIMA,AMBALAWI,MAWU,
-8.44418,117.546,LPN-NPP,04:59:33 AM,20191109,LAPAN,NUSA TENGGARA BARAT,SUMBAWA,MOYOHILIR,PUNGKIT,
-8.34849,118.657,LPN-NPP,04:59:33 AM,20191109,LAPAN,NUSA TENGGARA BARAT,BIMA,DONGGO,SAI,
-7.7895,139.449,LPN-NPP,04:03:01 AM,20191128,LAPAN,PAPUA,MERAUKE,OKABA,DOKIB,
1.44977,127.921,LPN-NPP,04:17:56 AM,20191021,LAPAN,MALUKU UTARA,HALMAHERA UTARA,TOBELO SELATAN,KUSURI,
-6.65425,134.241,LPN-NPP,04:16:30 AM,20191021,LAPAN,MALUKU,KEPULAUAN-ARU,PULAU-PULAU ARU SELATAN,GAIMAR,
-3.22952,127.717,LPN-NPP,04:16:30 AM,20191021,LAPAN,MALUKU,SERAM BAGIAN BARAT,HUAMUAL BELAKANG,TAHALUPU,
-3.1455,126.829,LPN-NPP,04:16:30 AM,20191021,LAPAN,MALUKU UTARA,BURU,BURU UTARA TIMUR,LAMAHANG,
-8.68256,140.668,LPN-NPP,04:15:05 AM,20191021,LAPAN,PAPUA,MERAUKE,MERAUKE,KELAPA LIMA,TN WASUR
-8.87251,140.837,LPN-NPP,04:15:05 AM,20191021,LAPAN,PAPUA,MERAUKE,MERAUKE,TOMERAU,TN WASUR
-9.00693,140.953,LPN-NPP,04:15:05 AM,20191021,LAPAN,PAPUA,MERAUKE,MERAUKE,KONDO,TN WASUR
-8.61574,140.914,LPN-NPP,04:15:05 AM,20191021,LAPAN,PAPUA,MERAUKE,MERAUKE,YANGGANDUR,TN WASUR
-9.00814,140.945,LPN-NPP,04:15:05 AM,20191021,LAPAN,PAPUA,MERAUKE,MERAUKE,KONDO,TN WASUR
-8.74958,140.617,LPN-NPP,04:15:05 AM,20191021,LAPAN,PAPUA,MERAUKE,MERAUKE,RIMBA JAYA,TN WASUR
-8.99842,141.006,LPN-NPP,04:15:05 AM,20191021,LAPAN,PAPUA,MERAUKE,,,
-8.78816,140.731,LPN-NPP,04:15:05 AM,20191021,LAPAN,PAPUA,MERAUKE,MERAUKE,ONGGAYA,TN WASUR
-8.49023,140.8,LPN-NPP,04:15:05 AM,20191021,LAPAN,PAPUA,MERAUKE,MERAUKE,KELAPA LIMA,TN WASUR
-8.10449,140.818,LPN-NPP,04:15:05 AM,20191021,LAPAN,PAPUA,MERAUKE,MERAUKE,GURINDA JAYA,TN WASUR
-8.16762,140.741,LPN-NPP,04:15:05 AM,20191021,LAPAN,PAPUA,MERAUKE,KURIK,HUTAN,
-8.33174,137.828,LPN-NPP,04:15:05 AM,20191021,LAPAN,PAPUA,MERAUKE,KIMAAM,KLADAR,SM PULAU DOLOK
-8.6905,140.723,LPN-NPP,04:15:05 AM,20191021,LAPAN,PAPUA,MERAUKE,MERAUKE,WASUR,TN WASUR
-8.17365,140.703,LPN-NPP,04:15:05 AM,20191021,LAPAN,PAPUA,MERAUKE,KURIK,HUTAN,
-8.16695,140.371,LPN-NPP,04:15:05 AM,20191021,LAPAN,PAPUA,MERAUKE,KURIK,SUMBER MULIA,
-8.15735,138.132,LPN-NPP,04:15:05 AM,20191021,LAPAN,PAPUA,MERAUKE,KIMAAM,WAN,SM PULAU DOLOK
-8.07737,140.115,LPN-NPP,04:15:05 AM,20191021,LAPAN,PAPUA,MERAUKE,OKABA,ALATEP,
-7.94855,138.978,LPN-NPP,04:15:05 AM,20191021,LAPAN,PAPUA,MERAUKE,KIMAAM,BIBIKEM,
-8.49143,140.792,LPN-NPP,04:15:05 AM,20191021,LAPAN,PAPUA,MERAUKE,MERAUKE,KELAPA LIMA,TN WASUR
-8.46047,140.764,LPN-NPP,04:15:05 AM,20191021,LAPAN,PAPUA,MERAUKE,MERAUKE,KELAPA LIMA,TN WASUR
-8.56835,140.899,LPN-NPP,04:15:05 AM,20191021,LAPAN,PAPUA,MERAUKE,MERAUKE,YANGGANDUR,TN WASUR
-8.36233,140.326,LPN-NPP,04:15:05 AM,20191021,LAPAN,PAPUA,MERAUKE,KURIK,KUMBE,
-8.50773,140.555,LPN-NPP,04:15:05 AM,20191021,LAPAN,PAPUA,MERAUKE,MERAUKE,SEMANGGA JAYA,TN WASUR
-8.60064,140.74,LPN-NPP,04:15:05 AM,20191021,LAPAN,PAPUA,MERAUKE,MERAUKE,KELAPA LIMA,TN WASUR
-8.59424,141.006,LPN-NPP,04:15:05 AM,20191021,LAPAN,PAPUA,MERAUKE,,,
-8.4534,140.569,LPN-NPP,04:15:05 AM,20191021,LAPAN,PAPUA,MERAUKE,MERAUKE,WANINGGAP KAI,TN WASUR
-8.39806,140.832,LPN-NPP,04:15:05 AM,20191021,LAPAN,PAPUA,MERAUKE,MERAUKE,TAMBAT,TN WASUR
-8.59945,140.747,LPN-NPP,04:15:05 AM,20191021,LAPAN,PAPUA,MERAUKE,MERAUKE,YANGGANDUR,TN WASUR
-8.50892,140.547,LPN-NPP,04:15:05 AM,20191021,LAPAN,PAPUA,MERAUKE,MERAUKE,MURAMSARI,TN WASUR
-8.50952,140.858,LPN-NPP,04:15:05 AM,20191021,LAPAN,PAPUA,MERAUKE,MERAUKE,YANGGANDUR,TN WASUR
-8.34586,140.982,LPN-NPP,04:15:05 AM,20191021,LAPAN,PAPUA,MERAUKE,MERAUKE,YANGGANDUR,TN WASUR
-8.51051,140.448,LPN-NPP,04:15:05 AM,20191021,LAPAN,PAPUA,MERAUKE,MERAUKE,WANINGGAP NANGGO,TN WASUR
-8.22363,140.61,LPN-NPP,04:15:05 AM,20191021,LAPAN,PAPUA,MERAUKE,KURIK,HUTAN,
-8.23053,140.611,LPN-NPP,04:15:05 AM,20191021,LAPAN,PAPUA,MERAUKE,KURIK,HUTAN,
